WGD,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
0,-0.1254743557935417,-0.0997433520166164,0.8052129279134375,-0.0287591951393289,-0.1925884797670094,-0.1119505374036725,-0.3803003500915302,-0.1176693728656712,0.5679134397178086,1.8618387472019533,0.4433147691844084,45.90643274853801,30.0,0.63,578,0.0,0.0,1.0,0.0,0.6283,1.0,0.42029999999999995,1.0,0.4438366086956521,0.5015643083333332,0.0034013571428571,0.3290808387096774,0.3476683333333333,0.0,0.0534557292682926,0.0908816644859813,0.0030864185185185,1.0,1.0,1.0,1.0,0.84127,0.888889,4.05163,3409.0,55495.0,0.0785,0.3743,0.2098,0.0
0,-0.2516437728694093,-0.1049669262281801,0.5229294242392872,-0.0257464704101249,-0.079882053295872,-0.5174064752175183,-0.1622824897334509,-0.2869298976083275,0.5045506101840808,3.787473749231185,0.132210834534455,45.26928675400291,40.0,0.03,1502,0.0,1.0,0.0,0.0,0.053849999999999995,1.0,0.19249999999999998,1.0,0.8201817727272729,0.0837761054054054,0.0099790029411764,0.4081762500000001,0.0312892142857142,0.0026881709677419,0.0605003683257918,0.0054827588607594,0.0042218437869822,1.0,0.888889,0.788095,0.429293,0.5,0.277778,8.01446,46486.0,20836.0,0.0478,0.4621,0.1035,0.0
0,0.0848881089494302,-0.1450508549315316,0.9167567142277856,-0.2571836592366288,-0.3571537005805718,-0.3063511214994494,0.3379618391400134,-0.3774443536069206,0.2633162311461575,0.0661267448406502,0.8989290079516363,56.92090395480226,40.588235294117645,0.03,1790,0.0,0.0,1.0,0.0,0.084,1.0,0.0,0.0,0.0476760921568627,0.0714751666666666,0.0053418846153846,0.0125562939393939,0.0,0.0,0.0075808537102473,0.0022088894308943,0.0063492,1.0,0.969697,0.244444,0.0,0.166667,0.111111,4.54561,13262.0,54516.0,0.1037,0.485,0.2138,0.0
0,-0.2456243893775194,-0.2179132851691275,0.4496961542373247,-0.1248336960171584,0.0139377700939493,-0.2831843625754963,-0.3264633006870729,0.0070665763281067,0.891402516323683,3.911986561909079,0.367992253615094,44.28706326723324,43.52941176470589,0.02,768,0.0,1.0,0.0,0.0,0.21200000000000002,1.0,0.0378,0.94,0.1478245428571429,0.74999603125,0.0023045266666666,0.0494598749999999,0.5739669574468085,0.0028935208333333,0.0188484228699551,0.0873637447674418,0.0043587773809523,1.0,1.0,0.416667,0.958333,0.805556,0.658333,4.55976,1187.0,21740.0,0.0863,0.4606,0.1873,0.0
0,-0.2474017331922074,-0.1822421462479324,0.8632037429405057,-0.0200248775498224,-0.0480525557778441,0.1145186831561112,-0.0921103605338671,-0.0334857983334909,1.3709759624633595,5.484968547004467,0.3769791364787435,52.31638418079096,47.05882352941176,0.02,152,0.0,1.0,0.0,0.0,0.12145,1.0,0.25884999999999997,1.0,0.0,0.7442881227272728,0.0,0.0,0.2537222409090909,0.004629625,0.002959596,0.0913876309523809,0.0030864185185185,0.0,1.0,0.0,0.696429,0.0833333,0.793651,6.31351,174.0,98.0,0.1389,0.9252,0.1501,0.0
0,-0.2514126968882317,0.1091242976539989,0.004575105825627,-0.1427281621964097,-0.1373023365152996,-0.0476575783130336,-0.1035711892058071,0.0958362370304869,-0.1897590117183965,1.383846885667728,0.4091600569955391,42.54278728606357,34.11764705882353,0.02,783,0.0,1.0,0.0,0.0,0.44880000000000003,1.0,0.0,0.0,0.6903703533333335,0.0024154652173913,0.0925925555555555,0.2615994846153845,0.0,0.0021367576923076,0.0356239256097561,0.0034474716981132,0.0029785258823529,1.0,0.0555557,0.666667,0.0,0.638889,0.111111,4.44848,12520.0,3389.0,0.236,0.525,0.4495,0.0
0,-0.1098847416054782,-0.1353521619347696,0.4860220254289705,-0.1952918704687176,0.0882856953773378,-0.4973105606297757,-0.0031677787404816,0.02547000195989,0.898677804158256,1.289373392859024,0.6567445266668493,46.84684684684685,40.0,0.02,1347,0.0,1.0,0.0,0.0,0.034,1.0,0.06449999999999999,1.0,0.6911817222222223,0.0704606829268292,0.0039972951219512,0.3766877999999999,0.1207272255813953,0.0021367576923076,0.0371582288135593,0.0192305600806451,0.00948412,1.0,1.0,0.875,1.0,0.622222,0.555556,5.00904,4690.0,16352.0,0.1038,0.4513,0.23,0.0
0,-0.4341840171818837,0.3647229372076912,0.6019689987667854,-0.0957758456466023,-0.1251830863828878,-0.3336550141420521,-0.3323827424950664,0.1910992828347836,0.750292259907765,2.3007603970476795,0.2298086989229612,44.39461883408072,41.17647058823529,0.02,399,0.0,0.0,1.0,0.0,0.7766500000000001,1.0,0.17119999999999996,1.0,0.795333625,0.2770952,0.0522221999999999,0.2144244444444444,0.0219982129032258,0.0,0.0403542474358974,0.0140850194888178,0.0030144789473684,1.0,1.0,0.777778,0.555556,0.498413,0.777778,5.96276,25429.0,8438.0,0.2115,0.6144,0.3443,0.0
0,-0.1735365944247307,0.4862880880986067,0.4452251321657785,0.0033183633875602,-0.1223746644031147,-0.281743754566622,-0.0940600858511036,0.6002933342899921,0.4242076243971781,7.256363603266632,0.1196781134739361,52.974186307519645,44.11764705882353,-0.08,964,0.0,1.0,0.0,0.0,0.0,0.0,0.0805,1.0,0.04055557,0.00132275,0.3668367857142857,0.0030382,0.0007880212765957,0.0035714285714285,0.0013550121951219,0.0041935669950738,0.0053356945945945,0.2,0.037037,0.0555557,0.037037,0.111111,0.111111,3.44388,6007.0,12734.0,0.0547,0.558,0.098,0.0
0,-0.0526547113458493,-0.2170479581013173,1.0429195714347317,0.0714217976892288,0.1556896484902684,0.4185518748663607,0.0739309580594879,0.0069175667879152,1.7096538791786433,2.607154069924206,0.5622902490992011,47.45762711864407,32.35294117647059,-0.08,933,0.0,0.0,0.0,1.0,0.0765,1.0,0.35350000000000004,1.0,0.0022988517241379,0.0023809535714285,0.0,0.029333348,0.0071428562499999,0.005291,0.0037653064171123,0.0146924744360902,0.0028344693877551,0.0666667,0.0666667,0.427778,0.0666667,0.0833333,0.305556,3.44388,16937.0,3372.0,0.0295,0.3345,0.0882,0.0
0,-0.2191890317273707,-0.1698078117550148,1.0162744131026555,0.0771382906505179,0.0444623350581928,-0.3465451015655699,-0.228824264231977,-0.3192852942126606,0.6462338892387306,0.8063780204687648,0.5667643728884357,47.83549783549784,38.82352941176471,-0.08,1461,0.0,0.0,0.0,1.0,0.0,0.0,0.24190000000000006,1.0,0.0013888899999999,0.0799019705882353,0.0050653607843137,0.0058201,0.0376376,0.0023045266666666,0.0023823111913357,0.0199592472222222,0.0029405769230769,0.0416667,0.916667,0.111111,0.969697,0.0833333,0.5,4.53947,727.0,65184.0,0.1726,0.7126,0.2423,0.0
0,-0.1499140659650737,-0.0088871529467201,1.717927744587714,0.0559908173271188,0.0103826641560057,0.1695284859043841,-0.1973887261625648,-0.0843901188841743,1.998860167155161,3.407654527493838,0.414060622104644,53.09446254071661,35.88235294117647,-0.05,1068,0.0,1.0,0.0,0.0,0.44920000000000004,1.0,0.103,1.0,0.4645382147058823,0.1974856923076922,0.0018518566666666,0.3445451875,0.3283864760869565,0.0,0.0316035807692307,0.0345152758490566,0.0040922609375,1.0,0.958333,0.925926,0.908932,0.277778,0.636072,4.45679,10143.0,4571.0,0.0759,0.8937,0.0849,0.0
