location,GC_genic,GC_prom,avg_expression,tau,Ka,Ks,O,acr_Lup,acr_Ldown,acr_S,recomb,CHH_up_avg,CHH_down_avg,CHH_body_avg,CHG_up_avg,CHG_down_avg,CHG_body_avg,CG_up_avg,CG_down_avg,CG_body_avg,CHH_up_max,CHH_down_max,CHG_up_max,CHG_down_max,CG_up_max,CG_down_max,TEdist,TEdenseAvgUp,TEdenseAvgDown,TEdenseMaxUp,TEdenseMaxDown,TE1,TE2,TE3,TE4,H2AZ_down,H3K4me1_down,H3K4me3_down,H3K9ac_down,H3K27ac_down,H3K27me3_down,H3K36me3_down,H3K56ac_down,H2AZ_genebody,H3K4me1_genebody,H3K4me3_genebody,H3K9ac_genebody,H3K27ac_genebody,H3K27me3_genebody,H3K36me3_genebody,H3K56ac_genebody,H2AZ_up,H3K4me1_up,H3K4me3_up,H3K9ac_up,H3K27ac_up,H3K27me3_up,H3K36me3_up,H3K56ac_up,WGD
0.0,0.518764,0.45,6.179148257662351,0.5765395535875911,0.152,0.0974,1.561,11587.0,353867.0,11.5034,0.04,0.03,0.02,0.0,0.54,0.605,0.01,0.63,0.7250000000000001,0.0,0.1971,0.2609,1.0,1.0,1.0,1.0,0,0.23999999999999996,0.13100000000000003,1.0,1.0,1.0,0.0,0.0,0.0,-0.047867040411726,-0.0651662799605046,-0.0677785171351317,0.0024039614229184,-0.0339397039726933,-0.0169245282850516,-0.0900816058607395,-0.0579518156114288,0.4985853235582791,0.1022622436868578,0.0439034462368244,0.097372341378294,0.1689103546553697,0.0596099067340594,-0.0652018873547057,0.0893854401696187,0.1185680841252506,-0.0500049541495839,-0.0787214972536584,-0.0214297629336657,0.0453015937636007,-0.0042078899997939,-0.1118649681960223,-0.0289455230598259,0
0.0,0.459893,0.464706,3.602337821871363,0.3604622973859043,0.0478,0.091,0.5249,298949.0,40306.0,11.5034,0.04,0.11,0.02,0.01,0.46,0.42500000000000004,0.475,0.485,0.585,0.835,0.7882,0.54165,1.0,1.0,1.0,1.0,0,0.05500000000000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1221996115804472,-0.0538801766681533,-0.0841034354580057,-0.038167471679499,0.0966059376314077,-0.0559399195460243,-0.1199913856740905,-0.0346423983554847,-0.163408865066097,1.93789013702668,0.2400503696445755,-0.0195234241765751,-0.1058695483466458,-0.0775130105361258,2.1744453870282983,-0.1276812048035029,0.4586635743604712,-0.0874162803048978,0.0362669881903335,0.0074991204483578,0.1652444839918361,0.2457427190123739,-0.1064941998996762,0.0504275774399958,0
0.0,0.436323,0.62,2.661120757347448,0.327508842466667,0.0294,0.0974,0.3013,106718.0,92014.0,18.6601,0.03,0.03,0.015,0.005,0.6,0.485,0.065,0.725,0.7250000000000001,0.635,0.40915,0.12614999999999998,1.0,1.0,1.0,1.0,0,0.05,0.09049999999999998,0.98,1.0,1.0,0.0,0.0,0.0,-0.1169879854174117,-0.120673044208776,-0.0874467821615408,-0.0909041154058588,-0.1330865397796086,-0.1073856420079501,-0.1509817120606069,-0.1179127987712221,0.0294033652632101,1.109300069678622,0.4568959224597792,0.1358953699159255,0.4297143233882905,-0.022429089509731,1.5906659380111896,0.2452469905217259,-0.0439400202279774,-0.0846168612028327,-0.0224865110774805,-0.0153503476118377,0.028598817670138,0.0049559758029699,-0.0814955253660695,-0.0059510911219521,0
0.0,0.528443,0.41,1.8183090407221376,0.2684569503187707,0.0309,0.1089,0.2834,3819160.0,204942.0,14.8256,0.01,0.05,0.025,0.015,0.615,0.65,0.69,0.66,0.82,0.9,0.43635,0.20315,1.0,1.0,1.0,1.0,0,0.6110000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0906933113603672,-0.1089475849130893,-0.1151180869170491,-0.0489600019425821,-0.1070532828027472,-0.0744748255727042,-0.1309651245935363,-0.096257681117697,-0.1732470937999753,1.8291233728551413,0.1783597701801926,0.1223910394940886,-0.0758835532354816,-0.0674820393698663,1.846272858477399,-0.0351403674423915,0.049150652064715,-0.0844475708342943,-0.0401412400058186,0.0227151002350706,0.1190648017922793,-0.0506885279258433,-0.0881553786962937,0.0233772599790501,0
0.0,0.471002,0.58,3.5731779496699967,0.2398167710007627,0.0389,0.1155,0.337,2367540.0,1686690.0,11.0438,0.01,0.045,0.02,0.0,0.61,0.825,0.0,0.775,0.9299999999999999,0.16,0.45555,0.1157,1.0,1.0,1.0,1.0,710,0.5135000000000001,0.217,1.0,1.0,1.0,0.0,0.0,0.0,-0.0213460699889796,0.0048674392923073,-0.0312563817044121,-0.0008596259245258,-0.0200256497520278,0.0006397830222677,-0.0321977699464297,0.0065111243624925,0.116147122079122,0.4588201362770294,0.7039923014909417,0.4169994353226848,0.7932917664373195,-0.0124856413839557,0.9636674573369344,0.6936426776791661,0.0243884214560148,-0.0823977706233468,-0.0061583524885783,0.0195877452960672,0.0908609558216259,-0.0057308440660842,-0.0230806064124564,0.0736927407580478,0
0.0,0.510978,0.347059,4.544398686553701,0.2310832952071204,0.0214,0.1131,0.1895,199749.0,222707.0,12.4752,0.01,0.11499999999999999,0.02,0.03,0.765,0.845,0.10500000000000001,0.915,0.945,0.5449999999999999,0.7167,0.2378,1.0,1.0,1.0,1.0,2181,0.24570000000000003,0.51555,1.0,1.0,0.0,0.0,1.0,0.0,-0.0819842943298562,0.5993786696250111,0.0202629373309328,-0.0179459098374142,-0.0879505036216466,-0.0338590870000492,0.8333987359961398,-0.0648113077642102,0.0201682992002524,0.6337262453585519,0.672287219794784,0.4267033204812065,0.7313490690763922,-0.0233968403023619,1.3391644446147164,0.657937894727996,-0.1221378982346053,-0.137598078740324,-0.0897478281018589,-0.0397182600738423,0.0070294922431623,-0.0913169887496166,-0.1350631226225224,-0.0942278922988146,0
0.0,0.613744,0.57,4.141557289684045,0.47551314161265,0.0219,0.3743,0.0584,75.0,99.0,12.4225,0.03,0.01,0.015,0.0,0.645,0.495,0.0,0.7949999999999999,0.73,0.005,0.0952,0.20074999999999998,1.0,1.0,1.0,1.0,13,0.0,0.285,0.0,1.0,1.0,0.0,0.0,0.0,0.1004256892631068,-0.0134891141475921,-0.0501333013291189,0.0721196462067051,0.3186600512265095,-0.0481683225973999,-0.0926520010035645,0.1094897757961489,0.3833335427822184,0.0944512556575702,1.1025277647033458,0.6155551088093248,1.1192753571952438,-0.0147344343836314,0.4492410961856098,0.9799561317401274,0.0285239937032196,-0.1027066042326071,-0.0920803301237845,-0.0707910252872494,0.0384474026066591,-0.0679954241096055,-0.1540903224650908,-0.0289310545611106,0
0.0,0.577694,0.39,0.0951275804205082,0.998239247845214,0.1018,0.1722,0.5913,340983.0,41082.0,11.9629,0.03,0.01,0.025,0.0,0.07500000000000001,0.66,0.0,0.19,0.815,0.0,0.33375,0.23035,0.88095,1.0,0.93125,1.0,2709,0.020499999999999997,0.637,0.41,1.0,0.0,0.0,1.0,0.0,0.0750302116621553,-0.0411140716075341,-0.0413059792185678,-0.0627179737798361,-0.0441533652386349,0.2823837807839516,-0.0790742502721539,-0.054947290359944,0.9810032093274474,0.2652597183429239,0.3216641446595433,0.1247191148840243,0.2554442311348336,1.0244882068552876,-0.0567297936742818,0.1125598028406462,0.4474078807501525,-0.056512024959098,-0.0742251491077117,-0.0234095651361384,0.0785444541908463,0.8268234902614658,-0.0996943936755161,-0.0368918146577134,0
0.0,0.54893,0.511765,4.432905410996738,0.2305003528811093,0.0086,0.2963,0.0291,55600.0,15710.0,10.5316,0.04,0.04,0.055,0.01,0.765,0.695,0.15,0.825,0.815,0.48,0.3583,0.5655,1.0,1.0,1.0,1.0,0,0.632,0.5925,1.0,1.0,1.0,0.0,0.0,0.0,-0.0019459397174102,0.003297794745383,-0.0080123562585834,0.0017650660885028,0.0070024456758981,-0.0054781354258854,-0.0060739519893736,0.002445291481157,-0.0103554060257458,0.6717006358552454,0.6499345659521785,0.4432555630958539,0.6948091068355042,-0.0088518127637762,1.1456004285009422,0.396487040867046,-0.0958409778542808,-0.1463882763042293,-0.1219294211370854,-0.0574986345925737,-0.036169787641643,-0.0515545401602108,-0.1628281625157802,-0.0637256631757041,0
0.0,0.710145,0.54,0.3724853374724631,0.8977169494024652,0.0913,0.2314,0.3945,727.0,74160.0,7.66892,0.04,0.015,0.04,0.0,0.595,0.765,0.0,0.8049999999999999,0.895,0.0,0.09720000000000001,0.4722,1.0,1.0,1.0,1.0,981,0.1245,0.9055,1.0,1.0,1.0,0.0,0.0,0.0,-0.0554765603269585,-0.0792834680764591,-0.0807539301812693,-0.0496067655756345,-0.0668503314380149,0.0148575064004739,-0.0840899886879071,-0.0684929646990059,0.3077047239440737,0.0586440538433555,0.3702429617510349,0.1099492408443365,0.2068929894562952,0.1949575351881846,-0.053237511753489,0.1382347542875558,0.1852740338516581,0.0042056371280143,0.0324072954997181,0.055498636211284,0.1388661633155568,0.0696128834123938,-0.0740780119499834,0.0518404813020208,0
0.0,0.678295,0.55,1.80201807266291,0.8345868450755832,0.0605,0.3718,0.1628,269.0,21681.0,6.23758,0.03,0.09,0.035,0.15,0.28500000000000003,0.755,0.08,0.505,0.9450000000000001,0.32,0.81665,0.42375,0.9167000000000001,1.0,1.0,1.0,0,0.12100000000000001,0.035,1.0,1.0,1.0,0.0,0.0,0.0,-0.0470241180600094,-0.0402988678786939,-0.0203413720571172,-0.0120777643303325,-0.0327878124597849,-0.0367207565413493,-0.0521600018837786,-0.0280723435619655,0.4144264588113267,0.1359840147041474,0.2533083229237877,0.0895017907015118,0.2040700255608718,0.3393697261516386,-0.045732917563001,0.0771838713754057,0.3175392458519108,-0.0145951987686354,-0.011685621715983,0.0434129396261489,0.0745976416350369,0.1392173507113603,-0.0804672956396224,0.0094841386880266,0
0.0,0.461646,0.62,1.2426057738120833,0.7154672305790387,0.0803,0.129,0.6231,1706.0,231787.0,15.3378,0.02,0.015,0.025,0.035,0.745,0.575,0.28,0.885,0.7,0.56,0.225,0.22925,1.0,1.0,1.0,1.0,0,0.6395000000000001,0.612,1.0,1.0,1.0,0.0,0.0,0.0,-0.0385507052777622,-0.0449359362274323,-0.0488037145858712,-0.0223351364983755,-0.0460022706739825,-0.0447201188857889,-0.0666322452313361,-0.0152588488736662,0.084357683175182,0.4241144011951213,0.600925310066932,0.5616048776792187,0.8770733252871121,-0.0104358898811412,0.7380211778386789,0.5405802034008064,-0.0389186666377619,-0.0299546818701358,-0.0268856325090442,0.0159508393593052,-0.012270668977455,-0.0025238169200371,-0.05273280289784,-0.0312212494555809,0
0.0,0.454802,0.44,3.336717172539661,0.3721138047747657,0.0288,0.1159,0.248,114537.0,1745.0,33.9979,0.01,0.125,0.04,0.0,0.59,0.495,0.025,0.6399999999999999,0.6699999999999999,0.75,0.78155,0.3175,1.0,1.0,1.0,1.0,1106,0.3087,0.1675,1.0,1.0,0.0,1.0,0.0,0.0,0.0008727601644412,-0.0038246374824359,0.005407726865211,-0.002812633946094,-0.0049786352884064,-0.0049786352884064,-0.0049786352884064,0.000595026119885,-0.1253637090117587,0.9970074616955305,0.2531926235290793,0.0129368789324437,0.1367131755600529,-0.0380926068525825,1.4933941215443496,0.0212167031058647,0.0424829285399614,-0.0892312296232008,0.1528698255188856,0.0783003361314979,0.2769775704337662,-0.0336841042863731,0.0590578099370529,0.2678245236544329,0
0.0,0.493631,0.53,3.2187237602643832,0.3068853118227838,0.0095,0.0985,0.0965,346576.0,25039.0,29.2444,0.01,0.09,0.060000000000000005,0.005,0.8,0.33499999999999996,0.08,0.78,0.615,0.73,0.81355,0.49915,1.0,1.0,1.0,1.0,228,0.17550000000000002,0.188,1.0,1.0,0.0,1.0,0.0,0.0,0.4151092748089636,0.1060782803931869,0.220146018935831,0.1347219027342248,0.465036475621491,0.0054197068561791,-0.0502522147090855,0.3661972659676952,-0.1995084138497243,1.3817345462356685,0.2141870248293625,-0.0151931945812799,0.1409212642592192,-0.0848538510535626,1.9046754419726093,0.0067092946801243,-0.069179000666772,-0.0945742801890046,0.0382763481770007,-0.0044772035419932,0.0292961001257395,-0.0540017596277062,-0.0692011973816628,0.0034293346804225,0
0.0,0.47019,0.52,2.466905055306849,0.3712549291422178,0.0134,0.1268,0.1058,712271.0,569711.0,11.0438,0.02,0.05,0.065,0.0,0.8,0.615,0.095,0.665,0.925,0.745,0.73475,0.44045,1.0,1.0,1.0,1.0,0,0.04249999999999999,0.956,0.85,1.0,0.0,0.0,1.0,0.0,-0.0066116264174022,0.0037907644017071,-0.0076129818372357,-0.0007874633622426,0.0023954100634231,0.0073291965684486,-0.0130623039784024,0.0031316242965146,-0.0668311248289798,1.3537188078629965,0.3383672964277423,0.0670795988168743,0.4009542648321603,-0.0413234210089403,1.6863419043321506,0.2570661808771589,0.0419956748130895,-0.0524366135848793,-0.0563867632093562,-0.0181541492850551,0.0745034842946759,-0.0180247918344757,-0.0527337572281093,0.010290371187708,0
0.0,0.519491,0.59,4.703833139704336,0.2029809356658561,0.0258,0.1459,0.1766,1030687.0,260061.0,11.0438,0.02,0.035,0.025,0.0,0.69,0.74,0.02,0.79,0.87,0.775,0.40695000000000003,0.2531,1.0,1.0,1.0,1.0,0,0.09699999999999999,0.3285,1.0,1.0,0.0,1.0,0.0,0.0,-0.0574070412735582,-0.0605860995855399,-0.0764064283698381,-0.0165560894976957,-0.0335741253932636,-0.0298753202491029,-0.1046260536515403,-0.0312679184645003,-0.0625746539354471,0.9797622780310812,0.3245795197702931,0.1837035857969609,0.3766542684976169,-0.0223433017510877,1.4436546550066105,0.2384844514235359,-0.1071638873529712,-0.1115663549387961,-0.0541999886106361,-0.0355746652760677,-0.0026572460898818,-0.0525658105848283,-0.0993486673172429,-0.0255674291662255,0
0.0,0.436687,0.69,0.0,,0.0494,0.1332,0.3709,21861.0,630952.0,5.2658,0.07,0.015,0.03,0.005,0.715,0.395,0.42500000000000004,0.885,0.475,0.605,0.1303,0.34595,1.0,1.0,1.0,1.0,2174,0.5875,0.166,1.0,1.0,0.0,0.0,1.0,0.0,0.5913358788173677,0.0206313213608749,-0.0649292194114774,0.0508312213104151,0.158888439076783,0.1038066474166603,-0.0900971489799466,0.0519946045964892,0.3260411146652391,0.0853018842940885,-0.0512514345178145,-0.0209915696239786,0.042501744735858,-0.0116269296581938,-0.1678266585905326,-0.0589612878913408,-0.0958413226243344,-0.0935216939410789,-0.0830203630511284,-0.0734761889033868,-0.1051539155618637,-0.0674468632666868,-0.1161318483476353,-0.0945503515602057,0
0.0,0.462926,0.54,7.17062259618968,0.1271507625517171,0.0018,0.1433,0.0128,1.0,645830.0,5.2658,0.07,0.05,0.025,0.0,0.75,0.595,0.015,0.865,0.645,0.765,0.39580000000000004,0.2828,1.0,1.0,1.0,1.0,0,0.9440000000000001,0.1875,1.0,1.0,0.0,1.0,0.0,0.0,-0.1377175743084787,-0.1173477900550793,-0.1162623863849155,-0.1146575040483274,-0.0600484016289466,-0.0712365682458385,-0.1544357054138396,-0.0940223055759362,-0.1104415771533305,1.3506996795016777,0.4235821872393149,0.0855282277518289,0.2593799150159958,-0.048239888375158,1.907855343371241,0.1025354007237789,-0.029610170568237,-0.0541170964316634,-0.0571731148763891,0.0270799524551365,0.0816975053541807,-0.0167655189879532,-0.0477072501040553,0.0259759819846504,0
0.0,0.492026,0.58,6.542224626259948,0.2449480197060577,0.0166,0.1499,0.1107,270303.0,1433977.0,13.9065,0.1,0.04,0.01,0.0,0.7050000000000001,0.33999999999999997,0.005,0.8200000000000001,0.42500000000000004,0.41500000000000004,0.22915,0.12495,1.0,1.0,1.0,1.0,0,0.7765000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3113330042714884,0.0644110038370025,0.1051187448752739,0.3340042432360676,0.7862423175718645,0.0078867338709843,-0.0332436128532228,0.5156415352342872,0.1921903727341087,0.6339212290203269,0.6225793906148975,0.3305569815144443,0.7013234792555126,-0.0074498623769271,1.237003901854449,0.3816070488747518,-0.01558135418166,-0.0403896394291637,0.0219641712609232,-0.0100642898975871,0.0148016973311097,0.0012689358914048,-0.0393394797154925,-0.0030674111514889,0
0.0,0.498371,0.38,4.5919275578087,0.2717332182935777,0.0062,0.1265,0.049,202646.0,5618.0,11.9629,0.14,0.05,0.0,0.01,0.795,0.01,0.325,0.88,0.365,0.815,0.6046,0.0456,1.0,0.25355,1.0,1.0,0,0.091,0.09299999999999999,0.99,1.0,0.0,1.0,0.0,0.0,0.5990971911457337,0.5346573886947593,0.2556508006606319,0.2614116381941958,0.670715372633553,-0.0244218600088151,0.5929908690321585,0.4036571845440636,-0.1094437525037654,1.4336132727345132,0.3293389734920874,0.0708750777702946,0.1722429398701097,-0.0568877354052522,1.6898797108198729,0.0601687056821583,-0.0466281677506547,-0.0655823515427021,0.0113879238587932,0.0739767946421069,0.1109751706589131,-0.0126806752317241,-0.0543733829722217,0.0798014193759781,0
0.0,0.524496,0.59,3.171792467885341,0.5131527861403589,0.0471,0.1074,0.4384,157.0,367.0,46.4731,0.25,0.095,0.055,0.005,0.54,0.42500000000000004,0.015,0.6,0.49,0.08,0.7678499999999999,0.5615,1.0,1.0,1.0,1.0,0,0.285,0.08290000000000002,1.0,1.0,0.0,0.0,1.0,0.0,0.2759803932297339,-0.024881242887529,-0.0453162516179188,0.0196433533361396,0.2589836953062165,0.0030360283567971,-0.0586681006845583,0.0702807051669219,0.8131037857521834,0.4124191049928049,0.8756988045125954,0.2410402954323525,0.7395237180217563,-0.0114942366717595,0.7209146069309862,0.5290673819627476,-0.02414839706881,-0.1144558434948314,-0.0814630375011999,-0.058133795487968,0.0160448978614306,0.0188872004082649,-0.0994998412968189,-0.0350370318247573,0
0.0,0.658065,0.494118,0.0008229212783788,1.0,0.0083,0.5145,0.0162,82027.0,22536.0,17.2814,0.25,0.025,0.035,0.005,0.645,0.635,0.0,0.8,0.875,0.0,0.2781,0.3333,1.0,1.0,1.0,1.0,1257,0.6489999999999998,0.9185000000000001,1.0,1.0,0.0,0.0,1.0,0.0,-0.0462652829706157,-0.0615096302442139,-0.0461194214759778,-0.0442336747949041,-0.0576398590409128,-0.0068413000010899,-0.0646036608396726,-0.0600781997198932,0.3965812172990767,0.1056160496218811,0.329320885166774,0.0556510721844772,0.1964754010245872,0.7618838156293113,-0.0735936570446349,0.0710594901378212,0.1455010508920736,-0.0532285381626538,-0.0442766812840355,0.0116328847935605,0.044632017117373,0.4405978527116077,-0.1174592757180476,-0.0320404475278039,0
0.0,0.517495,0.611765,3.870613353217962,0.2167781384562979,0.0177,0.1268,0.1398,29.0,957.0,5.2658,0.26,0.02,0.015,0.01,0.795,0.12,0.585,0.915,0.395,0.81,0.18245,0.2179,1.0,0.77785,1.0,1.0,2709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1169058249724707,0.0207696148286795,0.0676963957523095,0.0284347592801708,0.148048615040669,0.1059898514065553,-0.0820761551132346,0.0820550088050405,-0.1260199691066237,1.316964774184587,0.3382884071062866,0.1186586501752628,0.001437629570618,-0.0269878791756615,1.584539274036014,-0.0049224432299407,-0.037777868513369,-0.0428894735019994,-0.0103149334081834,0.0023986904630862,0.0201261348454782,-0.0168015531190042,-0.0607990477173827,0.0344107019249507,0
0.0,0.524264,0.705882,4.255874913338258,0.2438430846291125,0.0155,0.1117,0.1388,41.0,192858.0,32.5665,0.25,0.045,0.045,0.0,0.44,0.72,0.0,0.565,0.8700000000000001,0.53,0.60005,0.5,1.0,1.0,1.0,1.0,2041,0.04699999999999999,0.618,0.79,1.0,0.0,0.0,1.0,0.0,-0.0228823927994716,-0.0434770555976812,-0.046105287842226,0.0225356505951197,-0.0012537345763085,0.0258111531504958,-0.0692276407405829,-0.0268149542906572,-0.0076643236552756,0.474812044378771,0.7650722832732508,0.7076777947945663,1.0546341662478569,0.0050531126677893,0.8066855114731833,0.6022507314413478,0.2834085491827077,-0.0318256918460716,-0.0602525616075991,0.3260839655891941,0.6704937530238702,0.0220753773195491,-0.0634447328366392,0.1795075591056766,0
0.0,0.533466,0.56,2.1069005543825283,0.6501489789229338,0.0131,0.1643,0.0796,2627.0,121653.0,69.0203,0.2,0.030000000000000002,0.01,0.0,0.01,0.76,0.005,0.02,0.8049999999999999,0.05500000000000001,0.38889999999999997,0.1389,0.125,1.0,0.35,1.0,0,0.0,0.06149999999999999,0.0,0.87,1.0,0.0,0.0,0.0,-0.061022490515314,-0.0595621487998898,-0.0559386085932217,0.0133608122478861,-0.0599203506876061,0.0071802454985398,-0.0798299364750487,-0.055769501300175,0.5793744271198075,0.584373937861651,0.4765646943786737,0.3984918789236055,0.6580446193932762,0.3363788286306394,0.7540861174760767,0.4072285762382506,0.1613801262212493,0.002208550321573,0.1726526622830297,0.4063258902345188,0.7712885262540271,0.0243000664057438,0.054287862220599,0.6434721163031294,0
0.0,0.484848,0.63,5.484590943643677,0.1707715363020928,0.0053,0.1619,0.0326,42.0,83.0,9.55982,0.23,0.1,0.0,0.0,0.5,0.0,0.005,0.74,0.005,0.655,0.48545000000000005,0.0,0.94645,0.0,1.0,0.0833,2484,0.027999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1594307326518109,0.1164723726232974,0.2816906321867924,0.2252313944560047,0.5793001958756203,3.501046102898676e-05,0.1895612409187358,0.2311571901108701,-0.0553523568733677,0.970293142118884,0.3294899386082416,0.1581887426560054,0.4076368071546322,-0.0506302720515654,1.545907475584819,0.163478439970207,0.3562530237468837,-0.0161411853799795,-0.0410797887152126,0.0258903343335427,0.1043093179637018,0.3597751740746213,-0.0964480102809416,0.015576238808354,0
0.0,0.449383,0.46,1.3538016336149563,0.3892286566930261,0.0677,0.1003,0.6751,299683.0,376.0,7.66892,0.2,0.065,0.085,0.0,0.5700000000000001,0.65,0.235,0.6799999999999999,0.735,0.765,0.5,0.55,1.0,1.0,1.0,1.0,845,0.841,0.6085,1.0,1.0,0.0,0.0,1.0,0.0,-0.009826605771488,-0.015447126634866,-0.0052591044632569,-0.015409072361954,-0.0169010145375577,-0.0128378452295906,-0.0171963883755809,-0.0217444177655089,0.136007322809246,1.2949923170511486,0.2183149507028479,0.1528160858582529,0.5872788559479585,-0.0649468468611093,1.413299881599554,0.3907070317539182,-0.0152770681750263,-0.0287209967500944,0.0474922807000063,0.0466839392440494,0.1400621333326157,0.0049492483832588,-0.0016332307393921,0.1219042837985203,0
0.0,0.589394,0.664706,3.206363147534756,0.2927233303399484,0.0142,0.1467,0.0969,10.0,164498.0,6.69714,0.18,0.03,0.02,0.0,0.545,0.44,0.035,0.635,0.715,0.46499999999999997,0.2625,0.3402,1.0,0.96425,1.0,1.0,6327,0.1555,0.22769999999999996,1.0,1.0,0.0,0.0,1.0,0.0,-0.0228865786917778,-0.0606959003516488,-0.0739450290291829,-0.0338649657520377,0.0694760721125771,-0.0281212678967049,-0.0795543757067821,-0.0534669062777913,0.033409973850476,0.736217542942478,0.6850756026585765,0.2969211628335506,0.5751619611765565,0.0530284681499038,1.1262090765470831,0.3823406906084478,-0.0064622950042857,-0.1102129390865091,-0.0784929795322315,-0.0593212134412021,-0.0031250444179667,-0.070006386115839,-0.1196837452738949,-0.0487358717732814,0
0.0,0.468491,0.43,0.5996306908892113,0.6024538281527533,0.1723,0.2018,0.8538,425889.0,145366.0,25.4098,0.19,0.17,0.015,0.0,0.52,0.675,0.07,0.66,0.88,0.69,0.83335,0.22619999999999998,1.0,1.0,1.0,1.0,0,0.5525,0.3035,1.0,1.0,0.0,0.0,1.0,0.0,0.0265582667957619,0.0339017775000653,-0.010667153124783,0.05279946355044,0.0990714891802644,-0.0139035563614208,-0.0256159076283452,0.0559783445439658,0.2819196335558016,0.3304749346099215,0.193278180278632,0.2252429002586212,0.5904972847900147,0.0148378112946362,0.2878769230264789,0.5529947069815354,0.0634236760732546,-0.073889789437672,-0.0532068471980548,0.0228175607707992,0.1217538754672147,-0.0583732030255039,-0.1046848133611157,0.0356078321670532,0
0.0,0.47582,0.46,4.440384757440112,0.1843800047980171,0.0449,0.0947,0.4741,39793.0,1547.0,12.4752,0.25,0.04,0.03,0.0,0.735,0.07500000000000001,0.01,0.865,0.08499999999999999,0.67,0.4524,0.6436,1.0,0.83335,1.0,0.8125,244,0.258,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1804538522890715,0.032122686346999,0.3766475897779645,0.0725649727192197,0.195568156039922,0.0271394449026176,0.0439342393475299,0.1483355694810476,0.100138810583312,0.6299864195848908,0.5059322276821119,0.2238835505249613,0.4365478389667045,-0.0368849880088609,1.13615468436639,0.3518647132532037,-0.0704039641171862,-0.071332297044314,-0.0580370414322141,-0.0368472406339454,-0.029341798641295,-0.0511506462820415,-0.0770179642813161,-0.0395163990369803,0
0.0,0.714959,0.458824,1.7856900628950054,0.5593036443074073,0.0419,0.6921,0.0605,54.0,161910.0,11.5034,0.24,0.035,0.045,0.0,0.7050000000000001,0.54,0.0,0.73,0.7150000000000001,0.0,0.2762,0.42045,1.0,0.975,1.0,1.0,284,0.5135000000000001,0.5209999999999998,1.0,1.0,1.0,0.0,0.0,0.0,-0.0107025371320302,-0.0049517758668561,-0.0051785299907693,0.0009862987432945,0.0023014969416818,0.0226793747726083,-0.0051142159273776,-0.0157393432950728,0.1258106178320885,0.0279570056082618,0.790592929330669,0.31341706090492,0.5705704468842082,0.0275392871711831,0.1839055110353874,0.4564871013789163,-0.0069928874218119,-0.0398791099573057,0.0147762608514091,0.0111809738449289,0.075877567592039,-0.012118088557825,-0.0489197429499895,-0.0165705591362769,0
0.0,0.457399,0.58,3.812383413258373,0.2363913660484484,0.0261,0.1532,0.1706,147.0,2213.0,4.80624,0.22,0.04,0.005,0.0,0.695,0.005,0.0,0.81,0.015,0.405,0.37485,0.1111,1.0,0.16665000000000002,1.0,0.16665,2000,0.8719999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2691563558948468,0.1215820614870043,0.2964748714059936,0.1468125593574331,0.2625364157721662,0.1034469356111593,-0.006990766488392,0.21683121350918,0.0962628973235675,0.6711794089354874,0.5393039188985267,0.3328423430910814,0.6240338358027977,-0.0241900959270389,1.1671812512419364,0.3912131638029413,-0.0336933904886983,-0.0543999363164552,-0.0090481042189405,0.0221157846533036,-0.0060611497582844,0.0040115259121246,-0.0830175496500683,-0.0089501628797267,0
0.0,0.543147,0.47,2.862266967319202,0.3536568181245504,0.061,0.1483,0.411,134.0,46068.0,20.6036,0.3,0.07500000000000001,0.02,0.0,0.495,0.52,0.005,0.665,0.73,0.495,0.67915,0.26665,1.0,1.0,1.0,1.0,1302,0.642,0.33,1.0,1.0,0.0,0.0,1.0,0.0,-0.0334564565898695,-0.0640373480430105,-0.0395371663403573,-0.026229123436483,0.0218963653176873,-0.0254422255967291,-0.0790058506013337,-0.0224455501090288,-0.0329226712035548,0.5868061612960158,0.3970604160779581,0.0553971254677076,0.244685123352824,-0.0977634596648943,0.9631783756801422,0.044838866173284,-0.0293749817164606,-0.1174778894317518,-0.1169254160945613,-0.0780264865374194,0.1124435276821975,-0.0623612473862857,-0.1161154684704066,-0.0462456623324103,0
0.0,0.670844,0.5,0.4200975340433603,0.6722806884535792,0.0414,0.2722,0.1519,131577.0,295332.0,13.4469,0.34,0.08,0.015,0.0,0.27,0.135,0.005,0.475,0.28,0.005,0.73,0.2557,0.9375,1.0,1.0,1.0,3553,0.25649999999999995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.104906373149341,-0.0830720332067747,-0.0614590221339943,0.0048578132600625,0.0473325193789021,1.3978067736969133,-0.116416939100722,-0.0241410553061,0.7203091946289265,0.239659517830747,0.4512399246520203,0.0910429941711697,0.2582245901272713,1.2676003324275584,-0.0948057722119921,0.1630585314235335,0.2283436765543685,-0.0986186534680447,-0.0772334850577079,-0.0004580620008615,0.0792560415193014,1.0977185101350948,-0.1274767861611219,-0.0259918430691598,0
